district,min_booking_duration,first_pic_category,rooms,deposit,area,price,number_of_pics,cleaning_fee,deposit_ratio,clicks
356,3,LIVING_DINING_ROOM,2,2700.0,72.0,1350.0,18.0,0.0,2.0,0
759,6,LIVING_DINING_ROOM,3,5000.0,105.0,2500.0,17.0,200.0,2.0,0
766,3,LIVING_DINING_ROOM,3,2850.0,110.0,2850.0,20.0,0.0,1.0,250
893,2,LIVING_DINING_ROOM,2,0.0,55.0,1790.0,23.0,0.0,0.0,116
759,3,LIVING_DINING_ROOM,2,2780.0,56.0,1390.0,9.0,0.0,2.0,489
452,2,LIVING_DINING_ROOM,1,910.0,38.0,910.0,23.0,80.0,1.0,133
759,7,LIVING_DINING_ROOM,1,1000.0,35.0,1341.0,34.0,250.0,0.7457121551081283,258
356,1,ROOM_BEDROOM,1,600.0,30.0,750.0,16.0,50.0,0.8,272
704,6,UNCATEGORIZED,1,600.0,50.0,600.0,0.0,80.0,1.0,0
766,3,LIVING_DINING_ROOM,1,1000.0,47.0,950.0,15.0,50.0,1.0526315789473684,0
567,3,LIVING_DINING_ROOM,1,500.0,45.0,500.0,4.0,0.0,1.0,0
893,1,LIVING_DINING_ROOM,1,500.0,50.0,700.0,6.0,0.0,0.7142857142857143,0
576,3,LIVING_DINING_ROOM,3,4740.0,73.31,2370.0,12.0,350.0,2.0,653
923,1,LIVING_DINING_ROOM,3,3000.0,85.0,2100.0,11.0,50.0,1.4285714285714286,0
921,6,DINING_ROOM,2,2200.0,60.0,1120.0,29.0,300.0,1.9642857142857142,27
427,1,LIVING_DINING_ROOM,4,3990.0,100.0,3990.0,34.0,150.0,1.0,399
823,4,LIVING_DINING_ROOM,2,2000.0,78.0,1600.0,10.0,100.0,1.25,329
287,1,UNCATEGORIZED,1,500.0,55.0,980.0,0.0,0.0,0.5102040816326531,0
374,3,LIVING_DINING_ROOM,2,1000.0,45.0,1350.0,16.0,120.0,0.7407407407407407,1134
551,1,UNCATEGORIZED,0,1000.0,55.0,1000.0,0.0,80.0,1.0,0
356,3,LIVING_DINING_ROOM,3,1050.0,54.0,1050.0,11.0,50.0,1.0,0
766,3,LIVING_DINING_ROOM,2,2700.0,40.0,1350.0,15.0,120.0,2.0,70
893,1,ROOM_BEDROOM,1,500.0,55.0,900.0,3.0,80.0,0.5555555555555556,0
893,1,LIVING_DINING_ROOM,1,500.0,43.0,600.0,1.0,30.0,0.8333333333333334,0
444,1,UNCATEGORIZED,1,500.0,55.0,1500.0,0.0,80.0,0.3333333333333333,0
274,1,LIVING_DINING_ROOM,2,300.0,45.0,850.0,5.0,60.0,0.35294117647058826,272
759,6,LIVING_DINING_ROOM,1,2500.0,40.0,1195.0,7.0,0.0,2.092050209205021,0
102,1,LIVING_DINING_ROOM,3,0.0,99.0,1800.0,18.0,0.0,0.0,0
1192,1,LIVING_DINING_ROOM,3,500.0,90.0,1350.0,6.0,100.0,0.37037037037037035,0
1332,1,KITCHEN,1,550.0,27.0,550.0,7.0,60.0,1.0,65
440,1,LIVING_DINING_ROOM,3,4000.0,75.0,2140.0,9.0,0.0,1.8691588785046729,0
795,6,LIVING_DINING_ROOM,2,1150.0,57.0,1150.0,27.0,80.0,1.0,1
984,1,UNCATEGORIZED,1,1500.0,27.0,590.0,7.0,60.0,2.542372881355932,0
951,6,LIVING_DINING_ROOM,2,500.0,40.0,1000.0,5.0,0.0,0.5,0
537,1,OUTDOOR_HOUSE,1,500.0,30.0,950.0,1.0,50.0,0.5263157894736842,838
759,6,LIVING_DINING_ROOM,1,2580.0,42.0,1290.0,29.0,150.0,2.0,1247
809,1,LIVING_DINING_ROOM,2,500.0,64.0,2475.0,10.0,0.0,0.20202020202020202,81
1024,1,ROOM_BEDROOM,1,1400.0,39.0,1100.0,24.0,70.0,1.2727272727272727,0
893,6,LIVING_DINING_ROOM,3,3500.0,73.0,1950.0,37.0,150.0,1.794871794871795,492
823,6,LIVING_DINING_ROOM,3,3960.0,137.0,1980.0,59.0,200.0,2.0,589
440,2,LIVING_DINING_ROOM,6,6000.0,165.0,3500.0,57.0,100.0,1.7142857142857142,799
893,3,LIVING_DINING_ROOM,2,3500.0,78.0,1600.0,5.0,0.0,2.1875,0
458,3,LIVING_DINING_ROOM,2,2880.0,57.0,1440.0,24.0,160.0,2.0,4
1388,1,BATHROOM,3,2500.0,78.0,1250.0,20.0,100.0,2.0,284
458,1,HALL_CORRIDOR,2,500.0,74.0,1400.0,7.0,60.0,0.35714285714285715,174
1192,3,LIVING_DINING_ROOM,1,780.0,30.0,779.0,7.0,0.0,1.0012836970474968,0
49,3,UNCATEGORIZED,1,2400.0,48.0,1190.0,15.0,100.0,2.0168067226890756,315
287,6,LIVING_DINING_ROOM,2,2000.0,55.0,1390.0,24.0,65.0,1.4388489208633093,138
1083,1,ROOM_BEDROOM,2,2000.0,74.0,1340.0,10.0,100.0,1.492537313432836,46
911,1,ROOM_BEDROOM,2,500.0,60.0,2750.0,42.0,60.0,0.18181818181818182,40
458,2,LIVING_DINING_ROOM,2,2200.0,45.0,1500.0,25.0,150.0,1.4666666666666666,0
893,3,LIVING_DINING_ROOM,4,4440.0,88.0,2220.0,18.0,100.0,2.0,2581
923,1,UNCATEGORIZED,1,500.0,55.0,1690.0,0.0,0.0,0.2958579881656805,0
889,2,KITCHEN,2,2400.0,25.0,1200.0,3.0,200.0,2.0,372
440,1,ROOM_BEDROOM,1,0.0,35.0,1499.0,9.0,0.0,0.0,20
287,1,LIVING_DINING_ROOM,3,2500.0,83.0,2250.0,14.0,150.0,1.1111111111111112,163
893,3,TERRACE,3,1000.0,140.0,2150.0,13.0,100.0,0.46511627906976744,0
860,1,UNCATEGORIZED,3,2150.0,100.0,2150.0,11.0,60.0,1.0,477
705,1,ROOM_BEDROOM,1,500.0,55.0,1099.0,7.0,0.0,0.4549590536851683,0
759,1,UNCATEGORIZED,1,1600.0,26.0,1600.0,25.0,80.0,1.0,1659
374,3,LIVING_DINING_ROOM,2,1000.0,55.0,1200.0,18.0,80.0,0.8333333333333334,0
1052,1,ROOM_BEDROOM,1,500.0,55.0,1200.0,1.0,0.0,0.4166666666666667,0
766,3,HALL_CORRIDOR,2,900.0,60.0,1490.0,8.0,90.0,0.6040268456375839,114
1221,3,ROOM_BEDROOM,1,500.0,40.0,900.0,5.0,50.0,0.5555555555555556,0
923,6,LIVING_DINING_ROOM,2,2500.0,55.0,1690.0,11.0,150.0,1.4792899408284024,203
766,3,TERRACE,3,3600.0,97.0,3600.0,12.0,0.0,1.0,223
1414,1,LIVING_DINING_ROOM,1,1000.0,41.0,2410.0,39.0,119.0,0.4149377593360996,84
672,6,KITCHEN,2,2000.0,44.0,1200.0,20.0,150.0,1.6666666666666667,462
356,6,LIVING_DINING_ROOM,2,1000.0,78.0,1500.0,13.0,300.0,0.6666666666666666,208
568,3,ROOM_BEDROOM,2,0.0,47.0,3630.0,5.0,130.0,0.0,176
1379,6,ROOM_BEDROOM,1,2000.0,45.0,1100.0,20.0,80.0,1.8181818181818181,0
356,3,DINING_ROOM,2,1500.0,95.0,2200.0,5.0,180.0,0.6818181818181818,103
337,1,LIVING_DINING_ROOM,3,0.0,60.0,3600.0,10.0,60.0,0.0,0
754,1,UNCATEGORIZED,1,500.0,55.0,1100.0,0.0,0.0,0.45454545454545453,0
405,3,ROOM_BEDROOM,1,1000.0,60.0,1290.0,22.0,85.0,0.7751937984496124,4
1052,2,KITCHEN,2,1000.0,75.0,1700.0,28.0,60.0,0.5882352941176471,440
567,1,UNCATEGORIZED,0,1000.0,55.0,1000.0,0.0,80.0,1.0,0
1248,1,KITCHEN,1,880.0,55.0,880.0,9.0,80.0,1.0,0
923,6,LIVING_DINING_ROOM,3,2500.0,74.0,2000.0,21.0,100.0,1.25,0
984,1,LIVING_DINING_ROOM,1,380.0,55.0,380.0,6.0,80.0,1.0,0
520,3,KITCHEN,1,1700.0,40.0,975.0,30.0,150.0,1.7435897435897436,706
724,12,LIVING_DINING_ROOM,2,1650.0,54.0,700.0,7.0,80.0,2.357142857142857,0
893,1,NON_RELATED,3,900.0,100.0,1690.0,8.0,80.0,0.5325443786982249,100
936,1,LIVING_DINING_ROOM,1,1050.0,30.0,1050.0,18.0,1.0,1.0,36
749,6,LIVING_DINING_ROOM,2,1480.0,58.0,1480.0,27.0,100.0,1.0,164
873,1,KITCHEN,3,200.0,40.0,750.0,9.0,29.0,0.26666666666666666,0
568,3,ROOM_BEDROOM,2,500.0,53.0,850.0,35.0,0.0,0.5882352941176471,0
1067,1,TERRACE,3,100.0,58.0,1650.0,15.0,0.0,0.06060606060606061,642
1414,1,KITCHEN,2,1000.0,52.0,1848.0,105.0,170.0,0.5411255411255411,89
759,1,LIVING_DINING_ROOM,2,750.0,100.0,2750.0,48.0,0.0,0.2727272727272727,0
440,1,LIVING_DINING_ROOM,1,1500.0,45.0,1350.0,7.0,150.0,1.1111111111111112,618
49,6,LIVING_DINING_ROOM,1,500.0,31.0,935.0,12.0,80.0,0.5347593582887701,0
70,1,ROOM_BEDROOM,3,2750.0,60.0,2750.0,21.0,50.0,1.0,638
131,1,OUTDOOR_BUILDING,1,500.0,55.0,375.0,6.0,0.0,1.3333333333333333,0
687,3,LIVING_DINING_ROOM,2,2500.0,85.0,2500.0,11.0,290.0,1.0,0
923,3,TERRACE,3,2500.0,73.0,2500.0,22.0,0.0,1.0,301
1248,1,ROOM_BEDROOM,2,4000.0,58.0,1800.0,5.0,150.0,2.2222222222222223,466
375,1,LIVING_DINING_ROOM,14,950.0,65.0,950.0,36.0,100.0,1.0,184
766,3,BATHROOM,1,500.0,55.0,1400.0,2.0,0.0,0.35714285714285715,0
356,6,LIVING_DINING_ROOM,2,1590.0,75.0,1590.0,7.0,0.0,1.0,0
932,1,UNCATEGORIZED,1,500.0,55.0,650.0,0.0,80.0,0.7692307692307693,0
943,9,ROOM_BEDROOM,1,1580.0,20.0,790.0,5.0,190.0,2.0,9377
1054,2,LIVING_DINING_ROOM,2,2200.0,70.0,1390.0,18.0,70.0,1.5827338129496402,899
893,4,LIVING_DINING_ROOM,2,1000.0,64.0,1790.0,27.0,250.0,0.5586592178770949,0
766,3,LIVING_DINING_ROOM,2,5780.0,80.0,2400.0,18.0,250.0,2.408333333333333,305
356,1,LIVING_DINING_ROOM,2,3000.0,48.0,1500.0,14.0,200.0,2.0,77
440,1,LIVING_DINING_ROOM,2,1500.0,30.0,1205.0,1.0,0.0,1.2448132780082988,0
348,1,LIVING_DINING_ROOM,2,1000.0,47.0,1000.0,8.0,0.0,1.0,985
343,6,NON_RELATED,1,1200.0,30.0,610.0,5.0,60.0,1.9672131147540983,0
223,6,LIVING_DINING_ROOM,2,1000.0,52.0,1485.0,23.0,225.0,0.6734006734006734,414
374,3,LIVING_DINING_ROOM,1,2000.0,35.0,1149.0,11.0,175.0,1.7406440382941688,281
544,12,LIVING_DINING_ROOM,2,3000.0,65.0,1500.0,8.0,180.0,2.0,84
356,1,LIVING_DINING_ROOM,1,890.0,55.0,890.0,5.0,80.0,1.0,0
893,3,UNCATEGORIZED,2,3180.0,42.0,1590.0,0.0,0.0,2.0,0
405,1,LIVING_DINING_ROOM,1,1000.0,29.0,1109.0,9.0,99.0,0.9017132551848512,445
809,1,KITCHEN,1,1200.0,55.0,1200.0,13.0,35.0,1.0,39
923,6,LIVING_DINING_ROOM,2,2000.0,65.0,1215.0,9.0,100.0,1.646090534979424,0
356,1,LIVING_DINING_ROOM,1,350.0,35.0,670.0,8.0,50.0,0.5223880597014925,1399
576,1,LIVING_DINING_ROOM,1,500.0,59.0,500.0,6.0,0.0,1.0,0
984,1,LIVING_DINING_ROOM,2,2175.0,65.0,1450.0,17.0,100.0,1.5,0
299,3,LIVING_DINING_ROOM,2,1350.0,60.0,1350.0,7.0,0.0,1.0,0
809,1,LIVING_DINING_ROOM,2,1000.0,65.05,1295.0,29.0,120.0,0.7722007722007722,887
287,1,LIVING_DINING_ROOM,2,1000.0,50.0,990.0,12.0,50.0,1.0101010101010102,0
1248,3,ROOM_BEDROOM,1,1245.0,18.0,830.0,12.0,200.0,1.5,102
794,3,LIVING_DINING_ROOM,3,2200.0,90.0,1190.0,20.0,300.0,1.8487394957983194,355
239,1,LIVING_DINING_ROOM,3,2400.0,113.0,2400.0,22.0,150.0,1.0,64
0,3,LIVING_DINING_ROOM,3,500.0,40.0,850.0,6.0,50.0,0.5882352941176471,69
440,6,ROOM_BEDROOM,1,250.0,37.0,1350.0,23.0,50.0,0.18518518518518517,45
355,1,GARDEN,2,1200.0,50.0,1200.0,13.0,150.0,1.0,229
568,4,LIVING_DINING_ROOM,2,1000.0,55.0,1000.0,6.0,150.0,1.0,55
1133,6,UNCATEGORIZED,2,3750.0,56.0,1250.0,0.0,200.0,3.0,0
287,3,LIVING_DINING_ROOM,2,1000.0,57.0,1500.0,25.0,200.0,0.6666666666666666,0
567,3,LIVING_DINING_ROOM,1,1000.0,50.0,910.0,13.0,80.0,1.098901098901099,0
1285,1,LIVING_DINING_ROOM,1,2980.0,34.0,1490.0,7.0,150.0,2.0,0
1024,3,ROOM_BEDROOM,1,1500.0,46.0,1300.0,11.0,200.0,1.1538461538461537,464
766,3,LIVING_DINING_ROOM,2,1500.0,60.0,1500.0,12.0,100.0,1.0,0
356,6,LIVING_DINING_ROOM,2,1900.0,60.0,950.0,18.0,120.0,2.0,310
717,1,LIVING_DINING_ROOM,2,1100.0,50.0,1100.0,6.0,100.0,1.0,451
1234,6,LIVING_DINING_ROOM,1,1000.0,53.0,790.0,13.0,80.0,1.2658227848101267,0
405,1,LIVING_DINING_ROOM,2,300.0,50.0,1950.0,20.0,45.0,0.15384615384615385,296
478,11,LIVING_ROOM,5,9000.0,250.0,4200.0,14.0,0.0,2.142857142857143,196
809,1,LIVING_DINING_ROOM,1,0.0,33.0,2650.0,18.0,0.0,0.0,314
893,3,ROOM_BEDROOM,1,3000.0,45.0,1500.0,13.0,60.0,2.0,970
923,9,OUTDOOR_HOUSE,1,2000.0,28.0,895.0,9.0,350.0,2.2346368715083798,613
759,1,LIVING_DINING_ROOM,2,3000.0,65.0,1440.0,28.0,60.0,2.0833333333333335,0
893,5,LIVING_DINING_ROOM,2,1500.0,60.0,1540.0,14.0,80.0,0.974025974025974,0
600,1,UNCATEGORIZED,2,995.0,50.0,995.0,0.0,120.0,1.0,0
1349,1,UNCATEGORIZED,1,1690.0,55.0,1690.0,0.0,80.0,1.0,0
766,6,ROOM_BEDROOM,3,2500.0,60.0,1850.0,6.0,100.0,1.3513513513513513,307
1024,2,HALL_CORRIDOR,2,1190.0,58.0,1146.0,31.0,80.0,1.0383944153577662,0
499,1,ROOM_BEDROOM,1,0.0,33.0,1650.0,14.0,0.0,0.0,278
496,12,LIVING_DINING_ROOM,1,1524.0,18.0,762.0,13.0,0.0,2.0,2181
766,3,UNCATEGORIZED,1,1300.0,55.0,1300.0,0.0,80.0,1.0,0
427,1,NON_RELATED,2,1700.0,89.0,1700.0,14.0,100.0,1.0,137
416,1,LIVING_DINING_ROOM,1,1000.0,42.0,995.0,28.0,50.0,1.0050251256281406,261
893,2,LIVING_DINING_ROOM,3,500.0,72.0,1500.0,27.0,0.0,0.3333333333333333,212
893,1,LIVING_DINING_ROOM,2,740.0,50.0,740.0,9.0,0.0,1.0,0
356,3,ROOM_BEDROOM,2,950.0,63.0,5250.0,8.0,0.0,0.18095238095238095,0
1325,6,LIVING_DINING_ROOM,3,2000.0,69.0,1430.0,22.0,100.0,1.3986013986013985,102
893,1,LIVING_DINING_ROOM,2,500.0,35.0,1750.0,26.0,150.0,0.2857142857142857,0
356,1,LIVING_DINING_ROOM,1,1900.0,70.0,1900.0,38.0,300.0,1.0,226
1072,2,UNCATEGORIZED,2,1000.0,60.0,1150.0,25.0,90.0,0.8695652173913043,432
356,3,LIVING_DINING_ROOM,1,750.0,39.0,3540.0,6.0,0.0,0.211864406779661,88
893,1,LIVING_DINING_ROOM,4,500.0,67.0,1750.0,10.0,200.0,0.2857142857142857,0
923,4,LIVING_DINING_ROOM,3,6000.0,123.0,2300.0,10.0,100.0,2.608695652173913,0
1052,2,LIVING_DINING_ROOM,2,0.0,54.0,1490.0,16.0,0.0,0.0,317
923,2,LIVING_DINING_ROOM,5,6600.0,150.0,3300.0,38.0,0.0,2.0,0
893,1,LIVING_DINING_ROOM,1,500.0,35.0,1700.0,7.0,0.0,0.29411764705882354,500
1192,6,LIVING_DINING_ROOM,1,2500.0,38.0,1250.0,5.0,150.0,2.0,334
1111,1,FLOOR_PLAN,3,1000.0,66.0,1800.0,20.0,150.0,0.5555555555555556,0
1,1,LIVING_DINING_ROOM,3,2000.0,76.0,1800.0,12.0,100.0,1.1111111111111112,532
440,5,LIVING_DINING_ROOM,1,2000.0,35.0,1100.0,30.0,200.0,1.8181818181818181,565
343,1,ROOM_BEDROOM,1,600.0,12.0,384.0,5.0,100.0,1.5625,637
577,3,LIVING_DINING_ROOM,2,500.0,60.0,500.0,1.0,0.0,1.0,0
1414,1,OUTDOOR_BUILDING,3,2000.0,62.0,2376.0,65.0,180.0,0.8417508417508418,294
440,6,OUTDOOR_HOUSE,3,3700.0,75.0,1850.0,17.0,150.0,2.0,188
1248,3,ROOM_BEDROOM,1,930.0,15.0,620.0,15.0,200.0,1.5,278
893,2,UNCATEGORIZED,3,550.0,86.0,2160.0,0.0,52.0,0.25462962962962965,0
852,1,OUTDOOR_HOUSE,1,500.0,55.0,320.0,5.0,0.0,1.5625,0
423,1,UNCATEGORIZED,1,970.0,30.0,970.0,18.0,60.0,1.0,39
551,1,LIVING_DINING_ROOM,3,1250.0,70.0,1250.0,12.0,80.0,1.0,542
356,1,LIVING_DINING_ROOM,2,230.0,18.0,230.0,8.0,250.0,1.0,0
593,1,LIVING_DINING_ROOM,2,0.0,41.0,2670.0,18.0,0.0,0.0,32
496,6,LIVING_DINING_ROOM,2,1050.0,57.0,1200.0,9.0,100.0,0.875,1354
239,3,LIVING_DINING_ROOM,2,1500.0,70.0,995.0,20.0,150.0,1.5075376884422111,775
923,24,OUTDOOR_HOUSE,4,12000.0,180.0,4750.0,20.0,300.0,2.526315789473684,0
356,1,LIVING_DINING_ROOM,2,1250.0,64.0,1250.0,2.0,45.0,1.0,0
951,1,OUTDOOR_BUILDING,3,2150.0,118.0,2150.0,16.0,0.0,1.0,45
1085,3,OUTDOOR_HOUSE,3,2500.0,110.0,1950.0,20.0,100.0,1.2820512820512822,0
343,1,OUTDOOR_HOUSE,1,700.0,46.0,700.0,7.0,30.0,1.0,261
458,2,ROOM_BEDROOM,3,2463.0,80.0,2463.0,27.0,150.0,1.0,609
893,3,LIVING_DINING_ROOM,3,2000.0,100.0,3600.0,20.0,50.0,0.5555555555555556,1415
356,1,ROOM_BEDROOM,2,1480.0,84.0,1480.0,22.0,200.0,1.0,252
458,1,LIVING_DINING_ROOM,2,1780.0,54.0,1780.0,25.0,90.0,1.0,228
766,3,LIVING_DINING_ROOM,5,2700.0,120.0,2700.0,40.0,150.0,1.0,415
568,6,LIVING_DINING_ROOM,3,3000.0,60.0,1500.0,38.0,0.0,2.0,0
458,1,ROOM_BEDROOM,2,1000.0,86.0,1480.0,9.0,50.0,0.6756756756756757,0
1414,12,ROOM_BEDROOM,1,1100.0,20.0,494.0,10.0,85.0,2.2267206477732793,41
567,3,LIVING_DINING_ROOM,2,1000.0,37.0,1300.0,18.0,0.0,0.7692307692307693,0
893,1,LIVING_DINING_ROOM,4,1500.0,130.0,2650.0,61.0,200.0,0.5660377358490566,4450
458,3,ROOM_BEDROOM,1,1000.0,32.0,1180.0,43.0,250.0,0.847457627118644,1897
959,1,OUTDOOR_BUILDING,1,2000.0,27.0,1000.0,11.0,150.0,2.0,217
455,2,LIVING_DINING_ROOM,3,1800.0,73.0,1599.0,11.0,50.0,1.125703564727955,3312
458,3,HALL_CORRIDOR,2,3600.0,69.0,1800.0,10.0,150.0,2.0,2502
727,1,ROOM_BEDROOM,1,908.0,14.0,454.0,20.0,60.0,2.0,1148
1004,4,KITCHEN,1,800.0,25.0,400.0,11.0,80.0,2.0,0
199,1,TERRACE,1,400.0,55.0,400.0,1.0,80.0,1.0,0
896,2,LIVING_DINING_ROOM,1,0.0,38.0,990.0,15.0,0.0,0.0,0
458,5,ROOM_BEDROOM,2,1590.0,60.0,1590.0,7.0,100.0,1.0,0
568,6,LIVING_DINING_ROOM,2,1750.0,55.0,1140.0,12.0,80.0,1.5350877192982457,0
568,3,LIVING_DINING_ROOM,1,1250.0,32.0,1250.0,21.0,65.0,1.0,3489
440,1,UNCATEGORIZED,1,500.0,64.0,600.0,0.0,50.0,0.8333333333333334,0
972,6,LIVING_DINING_ROOM,2,1000.0,52.0,900.0,7.0,0.0,1.1111111111111112,0
923,3,TERRACE,2,500.0,70.0,1590.0,12.0,100.0,0.31446540880503143,0
230,3,ROOM_BEDROOM,1,1000.0,40.0,1200.0,21.0,0.0,0.8333333333333334,251
1282,1,UNCATEGORIZED,1,600.0,55.0,600.0,0.0,80.0,1.0,0
1192,3,LIVING_ROOM,2,1500.0,61.0,3710.0,18.0,215.0,0.40431266846361186,55
405,1,ROOM_BEDROOM,2,1100.0,40.0,1100.0,16.0,80.0,1.0,253
766,3,NON_RELATED,1,900.0,55.0,900.0,4.0,80.0,1.0,0
1331,1,ROOM_BEDROOM,1,1700.0,36.0,850.0,8.0,100.0,2.0,1526
1390,1,LIVING_DINING_ROOM,2,890.0,55.0,890.0,13.0,100.0,1.0,423
356,12,LIVING_DINING_ROOM,3,2000.0,90.0,1800.0,20.0,0.0,1.1111111111111112,0
223,6,LIVING_DINING_ROOM,5,3500.0,135.0,2500.0,17.0,200.0,1.4,0
295,1,LIVING_DINING_ROOM,2,200.0,50.0,1400.0,21.0,50.0,0.14285714285714285,241
1052,1,LIVING_DINING_ROOM,1,500.0,36.0,500.0,9.0,0.0,1.0,0
852,1,ROOM_BEDROOM,2,500.0,54.0,1200.0,13.0,50.0,0.4166666666666667,673
1248,6,LIVING_DINING_ROOM,3,2750.0,70.0,1375.0,20.0,300.0,2.0,173
823,2,OUTDOOR_HOUSE,2,4000.0,54.0,1699.0,46.0,100.0,2.3543260741612713,501
893,1,KITCHEN,1,1500.0,45.0,1650.0,26.0,80.0,0.9090909090909091,2159
1133,4,LIVING_ROOM,1,1800.0,45.0,1099.0,16.0,160.0,1.637852593266606,269
374,3,LIVING_DINING_ROOM,2,3000.0,72.0,1800.0,22.0,300.0,1.6666666666666667,983
457,1,LIVING_DINING_ROOM,1,500.0,50.0,810.0,17.0,80.0,0.6172839506172839,0
408,1,KITCHEN,1,790.0,55.0,790.0,11.0,20.0,1.0,0
575,1,KITCHEN,2,1085.0,75.0,1085.0,1.0,60.0,1.0,421
425,1,UNCATEGORIZED,1,500.0,55.0,865.0,0.0,0.0,0.5780346820809249,0
287,6,LIVING_DINING_ROOM,1,1190.0,34.0,1190.0,6.0,150.0,1.0,2124
923,1,LIVING_DINING_ROOM,1,500.0,35.0,2400.0,8.0,100.0,0.20833333333333334,0
567,3,UNCATEGORIZED,1,500.0,55.0,1275.0,0.0,0.0,0.39215686274509803,0
1052,6,LIVING_DINING_ROOM,2,2000.0,68.0,1900.0,32.0,100.0,1.0526315789473684,449
873,1,UNCATEGORIZED,1,500.0,55.0,800.0,0.0,0.0,0.625,0
1248,6,KITCHEN,3,3100.0,65.0,1550.0,14.0,150.0,2.0,0
448,1,NON_RELATED,1,1000.0,55.0,1000.0,1.0,80.0,1.0,0
951,1,UNCATEGORIZED,1,1300.0,55.0,1300.0,0.0,80.0,1.0,0
809,1,LIVING_DINING_ROOM,2,0.0,47.0,2915.0,18.0,0.0,0.0,734
759,3,KITCHEN,1,2500.0,40.0,1180.0,18.0,100.0,2.1186440677966103,0
893,7,LIVING_DINING_ROOM,3,4500.0,80.5,1650.0,20.0,0.0,2.727272727272727,23
287,6,LIVING_DINING_ROOM,2,3000.0,50.0,1350.0,28.0,0.0,2.2222222222222223,0
761,1,UNCATEGORIZED,1,500.0,55.0,1000.0,0.0,0.0,0.5,0
1052,3,KITCHEN,2,1450.0,34.0,1450.0,24.0,300.0,1.0,0
405,1,ROOM_BEDROOM,2,0.0,30.0,1400.0,12.0,100.0,0.0,144
935,1,ROOM_BEDROOM,1,895.0,32.0,949.0,20.0,80.0,0.9430979978925185,0
1192,2,ROOM_BEDROOM,2,1000.0,50.0,1650.0,15.0,100.0,0.6060606060606061,1794
287,2,ROOM_BEDROOM,4,2500.0,127.0,2500.0,24.0,200.0,1.0,3206
496,1,LIVING_DINING_ROOM,3,1200.0,50.0,1200.0,12.0,150.0,1.0,1083
1379,1,LIVING_DINING_ROOM,2,1300.0,67.0,1400.0,9.0,30.0,0.9285714285714286,3
766,3,LIVING_DINING_ROOM,2,1500.0,45.0,1290.0,5.0,95.0,1.1627906976744187,0
287,1,LIVING_DINING_ROOM,1,2526.0,43.0,1096.0,16.0,50.0,2.3047445255474455,625
1052,6,LIVING_DINING_ROOM,1,2000.0,41.0,2000.0,15.0,99.0,1.0,615
766,3,UNCATEGORIZED,2,3000.0,66.0,1350.0,18.0,30.0,2.2222222222222223,192
248,1,ROOM_BEDROOM,0,1290.0,55.0,1290.0,11.0,80.0,1.0,0
809,1,LIVING_DINING_ROOM,2,1500.0,42.0,780.0,9.0,120.0,1.9230769230769231,0
287,1,UNCATEGORIZED,1,500.0,55.0,920.0,0.0,80.0,0.5434782608695652,0
593,3,LIVING_DINING_ROOM,5,1900.0,145.0,1900.0,62.0,150.0,1.0,96
568,3,LIVING_DINING_ROOM,1,500.0,28.0,800.0,18.0,30.0,0.625,390
568,3,LIVING_DINING_ROOM,2,900.0,57.0,1200.0,6.0,0.0,0.75,0
766,3,LIVING_DINING_ROOM,3,2549.0,80.0,2549.0,22.0,200.0,1.0,871
1248,8,LIVING_DINING_ROOM,2,2200.0,45.0,1240.0,7.0,150.0,1.7741935483870968,0
766,3,ROOM_BEDROOM,2,2000.0,65.0,1250.0,10.0,75.0,1.6,0
923,1,LIVING_DINING_ROOM,3,0.0,75.0,1950.0,2.0,80.0,0.0,0
537,1,LIVING_DINING_ROOM,1,1500.0,45.0,1260.0,29.0,100.0,1.1904761904761905,0
766,3,KITCHEN,1,1190.0,30.0,990.0,20.0,80.0,1.202020202020202,150
766,3,LIVING_DINING_ROOM,2,1590.0,50.0,1590.0,15.0,130.0,1.0,0
893,2,LIVING_DINING_ROOM,1,1000.0,55.0,1900.0,32.0,0.0,0.5263157894736842,642
1248,3,LIVING_DINING_ROOM,1,1800.0,46.0,1150.0,7.0,130.0,1.565217391304348,467
405,1,LIVING_DINING_ROOM,3,1000.0,75.0,1100.0,11.0,50.0,0.9090909090909091,0
855,1,LIVING_DINING_ROOM,1,2200.0,30.0,1100.0,5.0,30.0,2.0,628
537,1,LIVING_DINING_ROOM,2,1490.0,59.0,1490.0,9.0,150.0,1.0,370
766,3,ROOM_BEDROOM,2,1150.0,52.0,1150.0,9.0,100.0,1.0,178
766,3,LIVING_DINING_ROOM,5,3000.0,72.0,1950.0,19.0,200.0,1.5384615384615385,129
568,4,LIVING_DINING_ROOM,3,1200.0,55.0,890.0,5.0,50.0,1.348314606741573,277
440,3,LIVING_DINING_ROOM,3,2230.0,80.0,2230.0,24.0,100.0,1.0,0
984,3,ROOM_BEDROOM,1,1000.0,22.0,840.0,5.0,80.0,1.1904761904761905,648
1379,6,LIVING_DINING_ROOM,2,2000.0,65.0,1400.0,16.0,150.0,1.4285714285714286,0
287,6,LIVING_DINING_ROOM,1,995.0,42.0,995.0,8.0,50.0,1.0,0
458,1,NON_RELATED,2,1200.0,80.0,1650.0,8.0,100.0,0.7272727272727273,0
1202,2,LIVING_DINING_ROOM,7,1500.0,115.0,1940.0,24.0,180.0,0.7731958762886598,216
